Age,Workclass,Education,Marital Status,Occupation,Relationship,Race,Sex,Capital Gain,Capital Loss,Hours per week,Country,Target
29,4,4,2,5,1,4,0,0,0,40,9,0
43,4,4,0,2,0,4,1,0,0,42,9,1
20,0,4,1,0,3,4,1,0,0,15,9,0
39,4,5,0,1,0,4,1,0,0,40,9,0
45,4,4,2,8,1,4,0,0,0,40,9,0
36,4,4,0,2,0,4,1,0,0,40,9,0
71,0,0,3,0,1,4,0,0,0,40,9,0
62,0,4,0,0,0,4,1,0,0,40,9,0
43,2,4,2,1,1,4,0,594,0,20,5,0
31,4,4,1,6,4,2,0,0,0,58,9,0
39,4,4,0,8,0,4,1,0,0,60,9,1
32,4,1,0,5,5,4,0,0,1902,32,9,1
45,2,4,0,2,0,2,1,0,0,40,9,1
19,4,4,1,2,3,4,1,0,0,50,9,0
43,4,4,0,5,0,4,1,0,0,48,9,1
32,4,0,0,2,0,4,1,0,0,40,9,0
43,6,1,1,6,1,4,0,0,0,60,9,0
34,4,1,0,1,0,4,1,0,0,27,9,0
66,5,4,0,5,0,4,1,0,0,40,9,0
37,4,0,0,2,0,4,1,0,1887,40,9,1
46,5,0,0,8,5,4,0,0,0,40,9,0
23,4,1,1,5,3,4,0,0,0,40,9,0
41,4,1,1,5,1,4,1,0,0,40,9,1
63,4,4,0,2,0,2,1,0,0,40,0,0
55,4,4,0,2,0,4,1,3103,0,40,9,1
35,6,6,0,5,0,4,1,0,0,50,9,1
28,4,3,1,2,1,4,1,0,0,50,0,1
37,4,1,0,5,0,4,1,0,0,55,9,1
63,0,4,0,0,0,4,1,0,0,20,9,0
43,4,1,0,5,0,4,1,0,0,42,9,1
30,6,0,1,2,3,4,1,0,0,60,9,0
36,2,5,0,5,5,4,0,0,0,60,9,1
54,4,1,0,6,0,4,1,0,0,40,9,1
36,1,1,0,1,0,4,1,0,0,50,9,1
78,5,1,0,8,0,4,1,0,2392,40,9,1
77,4,1,0,8,0,4,1,0,0,50,9,1
28,4,4,2,7,1,1,0,0,0,40,7,0
39,6,4,0,2,0,4,1,0,0,72,9,1
37,4,1,2,4,1,1,1,0,0,40,7,0
34,4,0,0,5,0,4,1,7298,0,45,9,1
22,2,1,1,5,3,4,0,0,0,35,9,0
54,4,1,1,7,1,4,0,0,0,50,9,0
21,4,4,1,6,3,4,0,0,0,20,9,0
36,4,3,0,2,0,4,1,0,0,40,9,0
62,6,4,3,1,2,4,0,0,0,30,9,0
40,4,4,0,6,0,4,1,0,0,40,9,1
47,6,4,2,5,4,2,0,0,0,40,9,0
38,4,1,0,6,0,4,1,0,0,70,9,1
28,4,3,1,2,1,4,1,0,0,40,8,0
46,4,1,2,5,4,4,0,0,0,40,9,0
22,4,4,0,7,0,4,1,0,0,35,9,0
37,4,4,2,6,4,4,0,0,0,25,1,0
69,4,3,2,2,1,4,0,0,0,28,8,0
43,4,1,0,8,0,4,1,0,0,50,9,1
53,4,1,1,7,1,1,0,0,0,21,6,1
20,4,4,1,6,3,2,0,0,0,35,9,0
22,4,1,1,5,1,4,1,0,0,50,9,0
48,4,3,0,2,0,4,1,0,0,44,9,0
40,1,5,0,5,0,4,1,0,0,40,9,1
68,0,4,0,0,0,4,1,0,0,20,9,0
39,4,4,2,7,1,4,0,0,1721,55,9,0
57,4,4,0,4,0,2,1,0,1887,40,5,1
23,4,3,1,7,4,4,1,0,0,60,5,0
25,2,1,0,5,5,4,0,0,0,38,9,1
22,4,4,1,5,3,2,1,0,0,40,9,0
23,4,3,1,7,3,4,1,0,0,30,9,0
41,2,1,0,5,0,4,1,0,0,45,9,1
25,4,4,1,2,1,4,0,0,0,25,9,0
58,4,4,0,6,0,4,1,0,0,40,9,0
33,4,4,2,6,1,1,1,0,0,45,6,0
28,4,5,0,5,0,4,1,0,0,48,9,0
19,4,3,1,2,1,4,0,0,0,25,9,0
44,4,4,2,1,2,4,0,0,0,40,9,0
68,4,3,1,2,1,4,1,0,0,10,9,0
33,7,4,0,2,0,4,1,0,0,40,9,1
24,4,4,2,8,1,4,0,0,0,40,9,0
44,6,4,0,2,0,4,1,0,0,50,9,0
38,4,1,0,8,0,4,1,7688,0,40,9,1
31,4,4,2,2,4,4,0,0,0,40,5,0
29,4,4,2,1,1,4,0,0,0,40,9,0
65,4,3,3,6,1,4,0,0,0,40,9,0
55,4,4,3,1,2,4,0,0,0,40,9,0
49,4,4,0,8,0,4,1,0,0,40,9,0
27,4,4,1,2,3,2,0,0,0,40,9,0
41,4,4,2,6,1,4,1,0,0,30,9,0
33,6,4,0,2,0,4,1,0,0,50,9,1
22,6,4,1,2,3,4,1,0,0,40,9,0
41,4,4,0,5,0,4,1,0,1902,40,9,1
66,4,4,0,7,0,2,1,0,0,4,9,0
38,4,4,2,6,1,4,1,0,0,60,9,0
43,4,4,0,2,0,4,1,0,0,42,9,1
40,2,4,0,2,0,4,1,0,0,40,5,0
32,4,4,0,6,0,4,1,0,0,40,9,1
30,4,4,1,6,4,4,0,0,0,35,5,0
35,4,1,0,1,0,4,1,0,0,40,9,0
41,4,5,0,5,0,4,1,15024,0,50,9,1
33,2,1,1,5,1,0,1,0,0,60,9,0
36,4,1,0,8,0,4,1,0,0,55,9,1
33,6,1,0,5,0,4,1,0,0,60,9,0
53,4,4,0,8,0,4,1,0,0,60,9,1
27,4,1,1,6,1,4,1,0,0,45,9,0
22,4,1,1,2,3,4,0,0,0,15,9,0
26,4,4,0,6,0,2,1,0,0,36,9,0
64,4,4,0,6,5,4,0,0,0,21,9,0
48,4,4,2,1,4,4,0,0,0,45,9,0
23,4,4,1,1,3,4,0,0,0,40,9,0
26,4,4,1,6,4,4,0,0,0,40,0,0
35,6,1,0,5,0,4,1,0,0,40,9,0
46,4,4,0,6,0,4,1,0,0,40,9,1
65,6,4,3,8,4,4,0,0,0,45,9,0
53,4,4,3,2,1,4,1,6849,0,40,9,0
18,4,3,1,7,2,4,1,0,0,54,5,0
34,6,6,0,5,0,4,1,0,0,55,9,1
28,4,4,1,2,4,4,0,0,0,40,5,0
37,4,1,0,8,0,4,1,0,0,60,9,1
61,0,1,0,0,0,4,1,0,0,10,9,0
59,4,1,0,5,0,4,1,5013,0,40,9,0
32,4,5,1,8,1,4,0,13550,0,60,9,1
31,4,1,0,5,5,4,0,0,0,35,9,0
25,2,1,1,5,1,4,0,0,0,40,9,0
81,4,3,0,5,0,4,1,0,0,15,4,0
47,4,4,2,7,2,2,0,0,0,35,9,0
39,4,4,0,2,0,4,1,0,0,40,9,0
37,4,4,0,7,0,2,1,0,0,30,9,0
44,4,4,0,2,0,4,1,0,0,45,9,1
37,4,0,0,2,0,4,1,0,0,45,9,0
41,4,4,0,1,0,4,1,0,0,50,9,1
27,0,3,0,0,5,4,0,0,0,40,5,0
55,4,4,0,5,0,4,1,0,0,40,4,1
60,4,1,0,6,0,4,1,0,0,40,9,1
22,4,0,1,2,1,4,1,0,0,36,0,0
23,4,1,1,6,1,4,1,0,0,25,9,0
19,4,4,1,2,1,4,0,0,0,60,9,0
45,4,4,0,2,0,4,1,0,0,44,9,1
36,4,4,2,7,4,2,0,0,0,30,9,0
46,4,1,0,5,0,4,1,0,0,40,9,1
48,4,3,0,2,0,4,1,0,0,40,9,0
39,6,4,0,7,0,4,1,0,0,50,9,0
29,4,1,0,2,0,4,1,0,0,20,9,0
39,4,4,2,1,1,4,0,0,0,40,9,0
26,4,4,1,8,3,3,0,0,0,40,5,0
37,4,0,2,5,4,4,1,0,0,25,9,0
49,4,4,0,1,5,4,0,0,0,40,9,1
27,4,1,1,6,3,4,1,0,0,40,9,0
28,4,3,1,2,2,4,1,0,0,40,5,0
35,4,4,2,6,4,4,0,0,0,30,9,0
54,0,4,0,0,0,4,1,2635,0,40,9,0
17,4,3,1,7,3,4,1,0,0,40,9,0
18,4,4,1,2,3,0,1,0,0,40,9,0
33,4,4,1,1,4,3,0,0,0,38,9,0
33,4,0,0,6,0,1,1,0,0,60,9,0
51,4,4,0,1,5,4,0,0,0,35,9,0
49,4,4,1,1,3,1,0,0,0,40,9,0
49,5,4,2,8,1,4,1,0,2339,50,9,0
41,4,4,0,6,0,4,1,0,0,35,9,1
64,4,3,2,7,1,4,0,0,0,12,9,0
40,4,4,0,5,0,4,1,0,0,40,9,1
49,1,4,3,1,1,4,0,0,0,40,9,0
23,4,1,1,5,3,4,0,0,0,40,9,0
34,4,4,2,1,4,4,0,0,0,40,9,0
38,4,3,0,2,0,4,1,5178,0,40,9,1
47,6,4,0,2,0,4,1,0,0,86,9,0
30,4,4,1,1,2,4,0,0,1974,40,9,0
36,4,0,0,1,0,4,1,0,0,40,9,1
23,2,1,1,5,1,4,0,0,0,40,9,0
47,6,4,0,8,0,4,1,0,0,80,9,0
61,4,4,2,1,1,4,0,0,0,40,1,0
47,6,1,0,6,0,4,1,0,0,40,9,0
56,4,1,0,5,0,4,1,0,0,40,9,1
20,4,3,1,6,1,4,0,0,0,55,9,0
33,4,4,0,2,5,4,0,0,0,46,9,1
36,6,4,0,2,0,4,1,0,0,50,9,1
38,0,4,0,0,5,4,0,0,0,35,9,0
34,2,4,0,4,0,4,1,0,0,40,9,1
56,4,4,0,2,0,4,1,0,0,50,9,0
32,4,0,1,8,1,4,0,0,0,23,9,0
26,4,0,0,2,0,4,1,5178,0,40,9,1
49,4,1,1,8,1,4,1,0,0,40,9,1
71,4,4,0,4,0,4,1,0,0,40,9,1
19,4,4,1,7,3,4,0,0,0,15,9,0
20,4,4,1,4,1,4,0,0,0,40,9,0
42,4,4,2,1,4,4,0,0,0,35,9,0
51,4,4,0,8,5,4,0,0,0,20,9,1
38,4,4,2,5,3,2,0,0,0,40,9,0
38,4,3,0,2,0,4,1,0,0,40,9,1
35,6,1,2,8,1,4,1,0,0,25,9,0
24,2,1,0,5,5,2,0,0,0,40,9,0
40,4,4,2,1,4,2,1,0,0,40,9,0
21,4,4,1,2,3,4,1,0,0,35,9,0
49,4,4,2,2,1,4,1,0,0,40,9,0
18,0,4,1,0,3,2,0,0,0,24,9,0
54,4,4,0,8,0,4,1,0,1902,55,9,1
52,4,1,2,8,1,4,0,0,0,42,9,0
27,4,1,1,5,1,4,0,0,0,60,9,0
20,4,4,1,2,1,4,1,0,0,40,9,0
38,0,5,0,0,5,2,0,15024,0,2,9,1
31,4,4,2,2,1,4,1,0,0,40,9,0
25,4,4,1,1,3,4,0,0,0,40,9,0
19,1,4,1,2,3,4,1,0,0,20,1,0
33,4,4,0,2,0,4,1,0,0,50,9,0
23,4,1,1,7,1,4,1,0,0,40,9,0
34,4,5,2,5,4,4,0,0,0,40,9,0
42,4,1,2,5,4,4,1,0,653,50,9,1
37,2,5,2,8,1,4,0,0,0,40,9,0
25,4,1,1,8,3,4,0,0,0,40,9,0
40,4,0,0,2,0,4,1,0,0,40,9,0
33,6,1,1,6,1,4,0,0,0,40,9,0
31,4,4,1,1,1,4,0,0,0,40,9,0
32,5,1,0,6,0,4,1,0,0,45,9,0
63,0,1,0,0,0,4,1,0,0,8,9,1
54,5,1,0,6,0,4,1,0,0,70,9,1
32,6,4,0,2,0,4,1,0,0,44,9,0
29,2,4,0,2,0,2,1,0,0,40,9,0
26,2,4,0,5,0,4,1,0,0,40,9,0
39,6,4,0,2,0,4,1,0,0,60,9,0
57,4,1,0,5,0,4,1,3103,0,50,9,1
54,4,4,0,2,0,4,1,0,0,40,9,0
57,4,3,0,2,0,4,1,0,0,40,9,0
23,1,1,1,5,1,4,1,0,0,40,9,0
27,6,4,0,8,0,4,1,0,0,45,9,1
42,4,1,1,8,1,4,1,0,0,55,9,1
31,4,3,0,2,0,4,1,0,0,40,9,0
49,2,5,2,5,1,4,0,0,0,60,9,0
50,4,4,0,2,0,4,1,0,0,40,9,0
46,2,4,2,1,4,4,0,0,0,30,9,0
37,4,4,2,6,1,4,1,0,0,60,9,0
26,4,4,0,2,0,4,1,0,0,40,9,0
27,4,1,2,1,1,4,0,0,0,35,9,0
24,4,4,1,8,3,4,1,0,0,25,9,0
24,5,4,1,2,3,4,1,0,0,40,9,0
29,4,4,2,6,1,4,0,0,0,34,9,0
47,4,1,0,5,0,4,1,0,0,50,9,1
33,6,4,0,6,0,4,1,0,1740,50,9,0
26,4,0,2,5,4,4,0,0,0,45,9,0
20,4,4,1,2,3,4,1,0,0,40,9,0
25,4,0,0,5,5,4,0,0,1887,40,9,1
57,7,1,2,1,4,4,1,2174,0,37,9,0
36,4,4,0,2,0,4,1,0,0,50,9,0
25,4,5,0,8,0,4,1,0,0,40,9,0
46,4,1,0,2,0,4,1,0,0,40,3,1
39,4,4,0,1,0,4,1,4508,0,24,9,0
29,4,4,0,2,0,4,1,0,0,40,9,1
18,4,3,1,8,3,4,0,0,0,20,9,0
46,4,0,0,4,0,4,1,0,0,40,9,0
61,4,1,0,6,0,4,1,0,0,50,9,1
41,4,4,3,6,1,4,0,0,0,40,9,0
50,4,4,2,2,1,2,0,0,0,40,9,0
53,4,1,0,8,0,1,1,99999,0,50,1,1
36,2,1,1,4,1,4,1,0,0,60,9,0
38,4,4,1,1,4,2,0,0,0,40,9,0
75,6,4,0,6,0,4,1,0,0,35,9,0
26,4,0,0,1,5,4,0,0,0,40,9,1
44,4,1,0,8,0,4,1,0,0,40,9,1
25,4,4,1,1,3,4,0,0,0,40,9,0
31,4,4,1,6,3,4,0,0,0,40,9,0
49,4,3,1,2,1,1,1,0,0,35,9,0
34,4,4,0,2,0,4,1,0,0,48,9,0
31,6,4,0,5,0,4,1,0,0,40,8,0
47,6,4,2,2,1,4,1,0,0,40,9,0
38,4,1,0,8,0,4,1,7298,0,50,9,1
18,4,4,1,2,3,4,0,0,0,20,9,0
47,4,3,2,7,1,4,0,0,1719,30,9,0
42,4,4,1,2,1,4,1,0,0,40,9,0
29,4,1,1,6,3,4,1,0,0,40,9,0
38,2,4,2,4,1,4,1,0,0,75,9,0
22,4,4,1,6,3,2,0,0,0,20,9,0
32,4,4,1,2,3,4,1,0,0,40,9,0
20,4,4,1,1,3,4,1,0,0,48,9,0
41,4,6,0,6,0,4,1,0,0,50,9,0
46,4,4,0,2,0,2,1,0,0,46,9,1
44,4,4,0,1,5,4,0,0,0,38,9,0
35,4,1,1,1,1,4,0,0,0,40,9,0
18,0,4,1,0,3,4,1,0,0,25,9,0
60,4,4,0,2,0,4,1,15024,0,40,9,1
36,2,3,0,2,0,4,1,0,0,25,9,0
30,4,4,1,2,4,4,1,0,0,40,9,0
40,7,2,0,5,0,4,1,0,0,50,9,1
21,4,4,1,1,3,4,0,2176,0,20,9,0
25,4,1,1,5,1,4,0,0,0,40,9,0
56,7,5,2,5,1,4,1,0,1669,40,9,0
42,4,4,0,8,0,4,1,99999,0,55,9,1
26,4,3,1,2,4,4,1,0,0,40,5,0
66,5,4,0,1,5,4,0,0,0,40,9,1
48,4,3,0,2,0,4,1,0,0,32,5,0
35,4,4,1,6,4,4,1,0,0,50,9,0
41,4,5,0,5,0,4,1,0,0,45,9,1
19,4,4,1,6,3,4,0,0,0,20,9,0
55,6,4,0,6,0,4,1,0,0,40,9,0
42,6,1,0,2,0,4,1,15024,0,60,9,1
45,4,4,2,2,1,4,1,0,0,50,9,0
29,4,1,1,2,1,4,1,0,0,40,9,0
42,6,2,0,5,0,4,1,15024,0,40,9,1
65,4,4,2,6,1,4,0,0,0,20,9,0
30,4,0,1,7,2,1,1,0,0,40,7,0
43,4,4,0,2,0,4,1,0,0,40,9,0
61,4,3,0,2,0,4,1,0,0,40,3,0
22,4,4,1,7,1,4,0,0,0,50,9,0
23,4,3,2,7,4,4,0,0,0,40,9,0
34,4,4,0,2,0,4,1,0,0,40,9,0
51,4,4,3,5,4,4,0,0,0,35,9,0
21,4,4,1,1,3,4,0,0,0,15,9,0
31,4,0,1,5,1,1,1,0,0,40,9,0
34,4,0,1,1,1,4,0,0,0,35,9,0
33,1,4,0,8,5,2,0,0,0,40,9,1
32,4,5,2,8,1,4,1,0,2824,55,9,1
44,4,3,0,6,0,4,1,0,0,40,9,1
21,7,4,1,7,3,2,1,0,0,20,9,0
75,2,4,2,1,1,4,0,0,0,20,9,0
55,1,5,0,8,0,1,1,0,0,60,9,1
43,6,4,0,7,5,4,0,0,0,16,9,0
31,4,4,0,2,0,4,1,0,0,45,9,0
41,4,4,0,2,0,4,1,0,0,45,9,0
26,2,5,1,5,1,4,1,0,0,50,9,0
23,4,0,1,2,4,2,0,0,0,40,9,0
42,1,4,2,1,4,2,0,0,0,40,9,0
29,4,4,1,1,1,4,0,0,0,40,9,0
21,4,4,1,1,1,4,1,0,0,50,9,0
28,4,1,1,8,3,4,1,0,0,40,9,0
64,0,4,0,0,0,4,1,0,0,40,9,0
35,1,4,1,7,4,2,0,0,0,40,9,0
65,4,1,0,2,0,4,1,0,0,20,9,0
34,4,1,1,5,1,4,1,2463,0,50,3,0
58,4,1,2,6,1,4,1,0,0,50,9,0
63,0,6,0,0,0,4,1,0,0,30,9,1
50,4,1,0,6,0,4,1,99999,0,60,0,1
59,4,4,2,7,1,4,0,0,0,40,9,0
46,4,1,0,8,0,4,1,7688,0,40,9,1
30,4,0,0,5,0,4,1,0,0,40,9,1
28,4,1,1,2,3,4,1,0,0,40,9,0
51,0,3,0,0,0,2,1,0,0,8,9,0
47,4,5,2,6,1,4,1,27828,0,60,9,1
30,4,1,2,6,1,4,1,0,1564,40,9,1
34,4,4,1,2,3,4,1,0,0,40,9,0
51,7,4,2,5,1,4,0,0,0,40,9,0
41,4,4,0,8,0,4,1,0,0,40,9,0
57,4,4,0,5,0,4,1,0,0,40,9,1
28,6,0,0,2,0,4,1,0,0,60,9,0
62,2,4,3,7,1,4,0,0,0,18,9,0
22,7,4,1,4,3,4,1,0,0,20,9,0
38,4,1,0,5,0,4,1,0,0,40,9,1
34,0,3,1,0,1,4,1,0,0,30,9,0
45,2,4,0,2,0,4,1,0,0,40,9,1
37,4,0,0,2,0,4,1,0,0,55,9,0
21,4,4,2,2,2,4,1,0,0,40,9,0
49,4,4,1,2,1,2,1,0,0,40,9,0
24,4,4,1,7,3,2,1,0,0,40,9,0
47,4,1,2,8,1,4,1,0,2258,40,9,1
20,1,4,1,4,3,4,0,0,0,24,9,0
27,4,6,0,5,5,4,0,0,0,50,9,1
40,4,4,2,7,1,4,0,0,0,40,9,0
19,0,4,1,0,3,4,0,0,0,30,9,0
31,2,1,2,5,1,4,0,0,0,40,9,0
43,4,4,0,2,0,4,1,0,1977,52,9,1
48,4,1,0,8,0,4,1,15024,0,50,9,1
64,6,4,0,2,0,4,1,7298,0,45,9,1
39,4,4,2,2,4,4,1,0,0,40,9,0
50,4,4,0,2,0,4,1,0,0,40,9,0
52,4,0,2,7,4,4,0,0,0,40,9,0
44,4,5,0,5,5,4,0,0,0,45,9,0
50,0,4,0,0,0,4,1,0,0,55,9,1
54,4,4,0,2,0,4,1,0,1887,65,9,1
17,6,3,1,2,3,4,1,0,0,35,9,0
33,1,4,0,1,0,2,1,0,0,40,9,0
28,4,3,1,2,3,4,0,0,0,40,9,0
39,6,1,0,6,0,4,1,0,0,60,9,0
33,4,0,1,2,4,4,1,0,0,40,9,0
59,4,3,1,7,2,4,1,0,0,32,9,0
74,4,3,3,7,1,2,0,0,0,15,9,0
54,4,4,0,4,0,4,1,0,0,40,9,1
31,4,0,0,2,0,4,1,0,0,55,9,0
31,4,4,2,6,4,4,0,0,0,40,9,0
20,4,4,1,6,3,1,0,0,0,20,9,0
54,2,5,0,5,0,4,1,0,1977,40,9,1
42,4,0,0,1,0,4,1,2407,0,40,9,0
57,6,6,0,5,0,4,1,0,0,36,9,0
49,4,4,3,2,4,1,0,0,0,40,4,0
40,4,2,0,8,0,1,1,3103,0,40,1,1
19,0,4,1,0,3,4,1,0,0,30,9,0
38,4,4,1,1,1,4,1,0,0,40,9,0
39,4,4,0,2,0,4,1,0,0,42,9,1
43,4,0,0,6,0,4,1,7688,0,50,9,1
32,0,4,2,0,1,4,1,0,0,40,9,0
57,4,1,0,6,5,4,0,0,0,40,9,0
38,4,6,0,5,0,4,1,0,0,99,9,1
25,4,1,1,7,1,4,0,0,0,38,9,0
40,4,1,1,5,1,4,0,0,0,45,9,0
34,4,1,0,8,0,4,1,0,0,48,9,1
35,6,4,2,2,3,4,1,0,0,50,9,0
53,4,4,2,1,1,4,0,0,0,34,9,0
21,4,4,1,2,4,4,1,0,0,40,9,0
43,4,1,0,2,0,4,1,0,0,40,9,0
43,6,4,0,2,0,4,1,0,0,60,9,0
22,4,0,1,5,4,2,0,0,0,35,9,0
64,6,4,0,6,0,4,1,0,0,35,9,0
19,0,3,1,0,3,4,1,0,0,28,9,0
40,4,5,1,5,1,4,0,3325,0,40,9,0
34,4,4,0,2,0,4,1,0,0,70,9,0
46,4,4,0,1,5,4,0,0,0,40,9,0
35,4,4,1,2,2,4,1,0,0,40,5,0
32,4,4,0,2,0,4,1,0,0,60,9,0
26,4,4,1,2,3,4,1,0,0,40,9,0
25,4,4,1,2,1,4,1,0,0,40,9,0
55,4,1,0,4,0,4,1,0,0,55,9,1
22,4,4,1,6,3,4,0,0,0,40,9,0
29,7,4,2,1,3,4,1,0,0,20,9,0
38,6,4,0,8,0,4,1,0,0,99,9,0
55,4,4,3,7,1,4,0,0,0,35,9,0
26,4,4,0,8,0,4,1,0,0,40,9,0
34,5,1,1,5,1,3,1,0,0,60,9,0
25,7,4,1,1,3,4,0,0,0,40,9,0
39,4,4,2,5,1,4,0,4650,0,40,9,0
18,0,3,1,0,3,4,1,0,0,25,9,0
58,7,3,0,2,0,4,1,0,0,40,9,0
34,2,0,1,2,3,4,0,0,0,40,9,0
29,6,4,1,8,3,1,1,0,0,45,4,0
49,7,2,2,5,4,4,1,0,0,50,9,1
38,4,1,1,1,1,4,0,0,0,35,9,0
21,4,4,1,7,3,4,1,0,0,35,9,0
28,4,1,0,5,0,4,1,0,0,40,9,1
42,4,4,0,8,5,4,0,0,0,40,8,1
29,6,0,1,7,3,4,1,0,0,60,9,0
48,4,4,2,1,4,4,0,0,0,45,9,0
40,4,1,0,2,0,4,1,0,0,40,9,0
36,4,4,0,2,0,4,1,0,0,40,9,1
34,4,1,0,6,0,4,1,0,0,60,9,1
57,6,3,0,6,0,4,1,0,0,35,5,0
24,4,3,1,7,1,4,1,0,0,40,8,0
32,4,3,2,7,4,4,0,0,0,23,5,0
18,6,4,1,6,3,4,1,0,0,48,0,0
39,4,4,0,2,0,4,1,0,0,56,9,0
39,4,3,2,2,3,4,1,0,0,40,9,0
18,4,3,1,7,3,4,0,0,0,12,9,0
20,4,4,1,2,3,4,1,0,0,40,9,0
27,0,3,1,0,3,4,0,0,0,40,9,0
54,4,3,0,2,0,4,1,0,0,40,9,0
40,6,4,0,2,0,4,1,0,0,75,9,1
27,4,4,0,1,0,4,1,0,0,30,9,0
27,4,4,1,2,3,4,0,0,0,40,9,0
43,1,1,1,4,1,4,1,0,0,50,9,0
22,4,1,1,8,2,4,0,0,0,40,9,0
17,4,3,1,6,4,4,0,0,0,12,4,0
37,5,0,0,6,0,4,1,0,0,50,9,1
49,4,3,2,8,1,2,1,4416,0,99,9,0
33,4,0,1,7,4,2,1,0,0,40,9,0
21,7,4,1,8,3,4,1,0,1602,10,9,0
45,4,4,2,2,1,4,1,0,0,40,9,0
33,4,4,0,2,0,4,1,0,0,40,9,0
25,4,1,0,2,0,4,1,2829,0,60,9,0
71,4,4,0,6,0,4,1,0,0,36,9,0
23,2,1,1,5,3,4,0,0,0,45,9,0
41,4,6,0,5,0,4,1,0,0,80,9,1
21,0,3,1,0,4,4,0,0,0,30,9,0
47,4,4,2,6,4,4,0,0,0,20,6,0
30,4,1,1,6,1,4,1,0,0,65,9,0
40,4,4,0,1,5,4,0,0,0,40,5,0
44,4,4,2,6,4,4,0,0,0,48,9,0
50,4,5,0,5,0,4,1,0,1977,40,9,1
31,7,4,0,2,0,4,1,0,0,40,9,0
68,4,4,0,4,0,4,1,0,0,24,9,0
45,4,3,0,1,0,4,1,2407,0,50,9,0
38,4,1,1,5,3,4,1,0,0,40,9,0
78,5,3,0,8,0,4,1,0,0,10,9,0
31,5,0,0,2,0,4,1,0,0,55,9,0
39,4,4,2,1,1,4,1,0,0,40,9,0
36,6,3,0,2,0,4,1,7298,0,45,9,1
46,2,5,2,5,4,4,0,0,0,50,1,0
30,4,4,0,1,0,1,1,0,0,50,9,1
34,4,4,1,6,4,4,1,0,0,35,9,0
30,1,4,2,1,2,2,1,0,0,35,9,0
47,4,1,0,6,0,2,1,0,0,40,9,1
40,4,4,0,1,5,4,0,0,0,17,9,1
62,0,4,0,0,0,4,1,0,0,40,9,0
44,6,4,0,6,0,2,1,0,0,70,5,0
40,4,4,2,2,2,4,0,0,0,40,7,0
20,4,4,1,2,3,4,1,0,0,40,9,0
45,4,1,0,8,0,4,1,0,0,40,9,1
55,4,1,0,8,0,4,1,15024,0,42,9,1
51,4,4,1,2,3,4,0,0,0,40,9,0
38,4,4,0,2,0,4,1,0,0,40,9,0
49,2,5,0,5,0,4,1,0,0,40,9,1
49,7,1,0,8,0,4,1,15024,0,40,9,1
30,2,4,2,7,4,4,0,0,0,26,9,0
20,4,4,1,8,3,4,1,0,0,40,9,0
34,4,3,2,2,4,2,1,0,0,40,9,0
42,2,4,3,2,4,4,0,0,0,40,9,0
46,4,5,0,6,0,4,1,0,2415,65,9,1
43,4,1,1,5,1,4,0,0,0,40,9,1
62,4,4,1,1,1,4,0,0,0,38,9,0
21,4,4,1,2,3,4,0,0,0,70,9,0
58,2,3,3,2,4,2,1,0,0,40,9,0
30,4,1,0,1,5,4,0,0,0,40,9,0
37,4,4,2,2,4,4,1,0,0,70,7,0
22,7,1,1,4,3,4,0,0,0,40,9,0
64,7,3,1,1,1,4,0,0,0,38,9,0
42,4,4,0,2,0,4,1,0,0,50,9,1
43,7,4,0,2,0,4,1,0,0,40,9,0
34,4,4,2,1,1,4,0,0,0,40,9,0
25,4,4,1,7,3,4,0,0,0,6,9,0
21,4,4,1,1,3,4,1,0,0,40,9,0
45,1,4,0,1,0,4,1,0,0,40,9,1
55,6,0,0,8,0,4,1,0,0,55,9,1
24,4,4,1,2,3,4,1,0,0,50,9,0
70,6,4,0,8,0,4,1,0,0,35,9,0
27,2,1,1,5,1,4,1,0,0,35,9,0
34,4,4,0,2,0,4,1,0,0,40,9,0
57,4,1,0,2,0,4,1,0,0,40,9,0
37,6,4,0,8,0,4,1,0,0,40,9,0
52,4,3,0,8,0,4,1,0,0,50,9,1
32,4,4,0,2,0,4,1,0,0,48,9,0
42,4,0,0,2,0,4,1,0,0,40,9,0
24,4,1,1,2,3,2,0,0,0,40,9,0
50,4,4,0,2,0,2,1,0,0,40,9,0
36,4,0,0,2,0,4,1,0,0,50,9,0
42,4,4,0,2,0,4,1,0,0,40,9,0
40,4,4,1,1,1,4,0,6849,0,38,9,0
39,1,1,1,1,1,4,1,0,0,45,9,0
51,4,1,0,8,0,4,1,0,1977,60,0,1
38,7,1,0,4,0,2,1,0,0,52,9,0
18,4,4,1,7,3,4,1,0,0,40,9,0
63,6,3,1,6,1,4,0,0,0,3,9,0
50,4,5,0,6,0,4,1,15024,0,40,9,1
82,6,4,0,2,0,4,1,0,0,40,6,0
33,4,4,2,2,3,4,1,0,0,45,9,0
37,4,4,0,2,0,1,1,0,0,40,9,0
24,4,4,2,2,3,4,1,0,0,40,8,0
31,4,1,1,8,4,4,0,0,0,50,9,0
59,4,4,2,2,3,4,0,0,0,40,9,0
18,4,3,1,2,3,4,1,0,0,55,9,0
47,6,4,0,6,0,4,1,0,0,40,9,0
48,4,3,0,2,0,4,1,0,0,50,9,0
27,4,1,1,5,4,3,0,0,0,33,9,0
34,4,3,1,7,3,1,1,0,0,40,7,0
50,4,0,0,4,0,4,1,0,0,84,9,0
