age,NumberOfDependents,RevolvingUtilizationOfUnsecuredLines,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,SeriousDlqin2yrs
66,0.0,0.9999999,0,0.209131811,6000.0,4,0,1,0,0
76,0.0,0.005992427,0,0.272109806,7066.0,11,0,1,0,0
44,4.0,0.0001,0,0.401638357,8300.0,4,0,2,0,0
46,4.0,0.556962654,0,0.289559742,37000.0,18,0,4,0,0
65,0.0,0.072462827,0,0.404397069,1500.0,16,0,2,0,0
26,0.0,0.066899337,0,0.3811903679999999,2200.0,13,0,0,0,0
55,1.0,0.030995036,0,0.2355732519999999,18333.0,18,0,2,0,0
61,0.0,0.058665574,1,0.070956297,6200.0,20,0,0,1,0
48,0.0,0.03063562,0,0.322041486,6700.0,8,0,1,0,0
62,0.0,0.028600561,0,0.7118331179999999,5416.0,54,0,5,0,0
75,0.0,0.0001,0,0.0001,0.0001,5,0,0,0,0
84,0.0,0.0001,0,0.251884495,17245.0,22,0,2,0,0
49,3.0,0.0221657429999999,0,2950.0,0.0001,8,0,2,0,0
30,0.0,0.6208939920000001,0,0.12803532,7700.0,7,0,0,0,0
50,3.0,0.11528876,0,0.6178613789999999,5900.0,7,0,1,0,0
41,2.0,0.162929593,0,0.077520292,8500.0,6,0,0,0,0
30,3.0,0.1583123669999999,0,0.202084213,7100.0,6,0,0,0,0
27,0.0,0.000180585,0,0.277585893,5500.0,19,0,2,0,0
60,0.0,0.132709383,0,0.451592755,1600.0,4,0,0,0,0
46,3.0,0.9999999,0,0.25678066,3391.0,7,0,1,0,0
45,5.0,0.36159601,0,0.122949608,6766.0,4,0,0,1,0
41,0.0,0.022498875,0,0.006427041,4200.0,3,0,0,0,0
37,1.0,0.7399078840000001,4,0.3497668879999999,10080.0,14,0,1,0,1
57,1.0,0.020122458,0,0.669097539,7678.0,10,0,2,0,0
67,0.0,0.212123019,0,0.28241809,4333.0,9,0,1,0,0
61,0.0,0.135637005,0,0.103494825,20000.0,9,0,1,0,0
55,2.0,0.02442041,1,0.458195523,13000.0,5,0,2,0,0
64,2.0,0.799390505,2,0.454545455,7160.0,13,0,1,0,0
55,3.0,0.0001,0,0.125941207,9694.0,9,0,2,0,0
40,0.0,0.251433891,0,0.234161007,8980.0,9,0,0,0,0
32,1.0,0.5365603529999999,0,0.187316716,2727.0,4,0,0,0,0
38,0.0,0.0001,0,0.399531616,2134.0,6,0,1,0,0
73,0.0,0.005190265,0,0.248842807,5400.0,16,0,1,0,0
55,2.0,0.242473845,0,0.218346105,8742.0,2,0,1,0,0
73,0.0,0.509582446,0,0.113201999,3400.0,8,0,0,0,0
75,0.0,0.0503418979999999,1,1.472515269,1800.0,15,0,1,0,0
46,3.0,0.093941016,0,0.380401872,3632.0,11,0,0,0,0
31,1.0,0.023808107,0,544.0,0.0001,10,0,0,0,0
87,0.0,0.01355405,0,0.000856653,3501.0,1,0,0,0,0
29,0.0,0.76744186,1,323.0,0.0001,3,1,0,0,0
29,1.0,0.053784945,0,0.188911427,7394.0,11,0,0,0,0
63,0.0,0.042892704,0,0.254274858,6315.0,7,0,1,0,0
61,1.0,0.011942478,0,0.5509940010000001,8500.0,13,0,2,0,0
47,1.0,0.9999999,0,0.2089535019999999,8666.0,3,0,2,0,0
42,2.0,1.125937031,1,0.107262976,11000.0,4,1,0,1,0
51,2.0,0.857785554,0,0.335458068,8000.0,6,0,1,0,0
41,2.0,0.0133102769999999,0,0.258575198,7200.0,6,0,1,0,0
70,0.0,0.1010308009999999,0,0.290336405,4666.0,6,0,2,0,0
34,0.0,0.033998455,0,0.127974405,5000.0,6,0,0,0,0
29,0.0,0.038367958,0,0.202723668,5800.0,7,0,2,0,0
32,2.0,0.00476292,0,0.528152114,5416.0,9,0,2,0,0
32,0.0,0.118221899,0,0.025896414,3011.0,4,0,0,0,0
47,2.0,0.010501043,0,0.00539892,5000.0,6,0,0,0,0
49,2.0,0.8880121870000001,0,4977.0,0.0001,6,0,2,0,0
55,0.0,0.058414709,0,0.525564125,3500.0,14,0,2,0,0
56,0.0,0.914295238,0,2669.0,0.0001,6,0,1,0,0
37,0.0,0.9999999,0,0.087576375,5400.0,1,0,0,0,0
25,0.0,1.083944037,1,0.381954184,6416.0,4,2,0,0,0
36,0.0,0.826347305,0,0.236488597,3200.0,12,0,0,0,1
51,1.0,0.009470001,0,0.30248146,7011.0,16,0,2,0,0
52,1.0,1.000459664,0,0.120543294,5300.0,15,0,0,0,0
45,0.0,0.8820464140000001,0,0.505458769,4304.0,14,0,0,0,0
24,0.0,0.4375624379999999,1,0.16958042,2859.0,6,0,0,0,0
53,1.0,0.194063771,0,0.252715838,6995.0,7,0,2,0,0
46,2.0,0.094903035,0,0.320871206,5830.0,14,0,2,0,0
27,0.0,0.9999999,1,0.0001,2000.0,0,0,0,0,0
79,0.0,0.041827985,0,0.006239501,8333.0,15,1,0,0,0
30,2.0,0.9999999,1,0.251968504,2666.0,2,4,0,1,0
62,1.0,0.0001,0,0.449934792,6900.0,8,0,2,0,0
70,0.0,0.07755998,0,0.928535732,2000.0,13,0,1,0,0
67,4.0,0.110492358,0,0.2847343089999999,9766.0,17,0,4,0,0
41,0.0,0.445866036,0,0.389248324,8500.0,12,0,1,0,0
45,3.0,0.080147965,0,0.406246779,9700.0,10,0,3,0,0
24,0.0,1.021489255,0,0.263269639,1412.0,5,0,0,0,0
46,0.0,0.077812209,0,0.354177707,5660.0,11,0,2,0,0
26,0.0,0.159843264,0,0.257935516,4000.0,13,0,0,0,0
55,0.0,0.149940107,0,0.119515539,4375.0,12,0,0,0,0
48,1.0,0.037546546,0,0.269431744,9185.0,9,0,1,0,0
79,0.0,0.0001,0,0.0001,9300.0,5,0,0,0,0
38,0.0,0.317778815,0,0.115276476,3200.0,7,0,0,0,0
59,0.0,0.133386489,2,0.286324786,6551.0,10,0,2,0,0
30,0.0,0.038515782,0,0.0697378,5491.0,5,0,0,0,0
38,2.0,0.25140338,4,0.318299154,13945.0,14,0,1,0,0
36,1.0,1.007050529,0,0.0887609819999999,3300.0,4,4,0,1,1
50,3.0,0.6987670779999999,0,2.676161919,2000.0,7,0,3,0,0
58,0.0,0.738596446,0,1.966292135,800.0,8,0,1,0,0
41,2.0,0.234026211,1,345.0,0.0001,4,0,0,0,0
60,0.0,0.9999999,0,0.335334826,9825.0,6,0,2,0,0
50,2.0,0.902056584,1,0.426095651,6000.0,17,1,1,2,1
50,0.0,0.166403851,0,0.275974026,7083.0,18,0,1,0,0
54,1.0,1.025439128,6,0.223806752,3435.0,5,2,0,0,1
72,0.0,0.142969445,0,0.271745651,10001.0,14,0,2,0,0
29,2.0,0.714172354,0,436.5,1.0,5,0,0,0,0
43,2.0,0.6632298839999999,0,0.556222146,5833.0,14,0,1,0,0
61,0.0,0.385354973,0,0.290856571,9000.0,10,0,1,0,0
25,0.0,0.340131974,0,0.5034965029999999,1000.0,3,0,0,0,0
44,2.0,0.704197202,0,0.3924731179999999,4835.0,3,0,2,0,0
38,4.0,0.063936165,0,0.614718615,2540.0,8,0,1,0,0
31,1.0,0.253474653,0,0.054171969,5500.0,4,0,0,0,0
47,0.0,0.859367271,0,0.47979589,7250.0,14,0,1,0,0
40,0.0,0.2233392789999999,0,0.520571473,12808.0,13,0,5,0,0
55,2.0,0.088794069,0,0.367232402,14788.0,13,0,2,0,0
48,2.0,0.326975792,1,0.324935013,5000.0,5,0,2,0,0
65,0.0,0.108544573,0,0.5155992,11506.0,9,0,4,0,0
26,0.0,0.0001,0,0.0019995,4000.0,1,0,0,0,0
43,3.0,0.607149014,0,0.3944988,5416.0,8,0,1,0,0
36,1.0,0.950244336,1,0.384759525,1600.0,3,0,0,0,0
40,1.0,0.126652156,0,0.185440448,32500.0,15,0,1,0,0
51,2.0,0.895961874,0,0.512058928,8416.0,5,0,2,1,0
56,0.0,0.1170139269999999,0,0.420457756,3538.0,6,0,1,0,0
29,0.0,0.0001,0,0.573907009,1440.0,8,0,0,0,0
43,1.0,0.118576587,1,0.326304753,8583.0,10,1,1,0,0
37,2.0,0.178291085,0,0.0144644989999999,15900.0,6,0,0,0,0
52,0.0,0.43342806,0,0.215949188,2833.0,4,0,0,0,0
53,0.0,0.183079835,0,0.095347943,2600.0,11,0,0,0,0
65,2.0,0.729586064,0,0.480351965,10000.0,8,0,1,0,0
28,0.0,0.057323779,0,10.0,0.0001,1,0,0,0,0
29,0.0,0.1363863609999999,0,0.1741651669999999,5000.0,5,0,0,0,0
69,0.0,0.188466885,0,0.180092538,8428.0,3,0,1,0,0
39,2.0,0.0911559219999999,0,0.447712691,12000.0,10,0,2,0,1
63,0.0,0.077997803,0,0.117361785,10309.0,10,0,1,0,0
64,1.0,0.046162323,0,0.347101536,8400.0,10,0,1,0,0
76,0.0,0.003850563,0,0.284738041,2633.0,13,0,1,0,0
36,3.0,1.04219578,1,0.297610427,9666.0,9,0,2,0,0
39,2.0,0.3653351079999999,0,0.405525407,6080.0,11,0,1,0,0
58,0.0,0.413721961,1,0.384524559,12703.0,17,0,2,0,0
81,0.0,0.9999999,0,0.539452496,3104.0,4,0,2,0,0
37,0.0,0.489206517,0,0.291077155,5300.0,6,0,2,0,0
61,1.0,0.03656235,0,0.21190867,6700.0,6,0,1,0,0
57,0.0,0.416841192,0,0.395026844,7077.0,14,0,1,0,0
37,0.0,0.2629424039999999,0,0.218683045,7000.0,11,0,1,0,0
61,0.0,0.04094217,0,0.136618472,10166.0,8,0,1,0,0
51,2.0,0.0001,0,0.361737585,9000.0,6,0,1,0,0
43,1.0,0.321291443,0,0.94639235,3450.0,17,0,4,0,0
69,0.0,0.6896411240000001,0,0.221374046,15850.0,7,0,1,0,0
55,0.0,0.093350974,0,0.020922821,7216.0,5,0,0,0,0
29,0.0,0.876123876,0,0.08589492,4586.0,2,0,0,0,0
77,1.0,0.0028765979999999,0,0.336343115,3100.0,15,0,2,0,0
28,0.0,0.923025658,0,0.252044835,3300.0,7,0,0,0,0
37,0.0,0.182945279,1,0.5140845070000001,2555.0,13,0,1,0,0
38,3.0,0.070926373,0,0.4585059279999999,7000.0,17,0,1,0,0
58,0.0,0.226487417,0,0.254094373,12333.0,6,0,2,0,0
31,0.0,0.048758987,0,0.0307480779999999,16000.0,5,0,0,0,0
71,0.0,0.05042677,0,0.230346207,8000.0,13,0,1,0,0
76,0.0,0.464157149,0,0.4317766329999999,6016.0,20,0,2,0,0
75,0.0,0.095090491,0,0.0054179569999999,5167.0,5,0,0,0,0
56,0.0,0.715901948,1,0.518428184,3689.0,12,0,1,0,0
33,1.0,0.985338221,0,0.21815154,1200.0,2,0,0,0,0
43,3.0,0.574966988,1,1.150631044,6100.0,20,0,2,0,0
53,0.0,0.160893145,0,0.378468461,12000.0,14,0,3,0,0
73,0.0,0.03794245,0,0.4885683179999999,3673.0,9,0,1,0,0
43,2.0,0.0898909359999999,0,0.501101508,5900.0,6,0,1,0,0
30,0.0,0.9999999,0,147.0,0.0001,1,0,0,0,0
43,2.0,0.008601486,0,0.003749063,4000.0,7,0,0,0,0
40,1.0,0.071619541,0,0.478682842,2884.0,12,0,1,0,0
56,0.0,0.005420434,0,0.43718755,6200.0,12,0,2,0,0
67,0.0,0.0001,0,0.191552981,5350.0,8,0,1,0,0
66,0.0,0.485757121,0,0.194974345,7600.0,3,0,1,0,0
42,0.0,0.016420903,0,1.228238234,2400.0,15,0,2,0,0
53,0.0,0.0001,0,0.201612903,5083.0,9,0,0,0,0
51,4.0,0.072109776,0,2.230923026,3000.0,14,0,3,0,0
52,0.0,0.147937798,0,0.138396046,35000.0,9,0,2,0,0
50,0.0,0.835223995,5,0.40835223,5291.0,12,2,2,4,0
45,1.0,0.155734973,0,0.21614252,5500.0,3,0,1,0,0
28,0.0,0.022634306,0,0.059379544,4125.0,4,0,0,0,0
45,0.0,0.503874156,0,0.535344676,5700.0,8,0,2,0,0
36,1.0,0.01230561,0,0.21491322,14000.0,13,0,2,0,0
48,0.0,0.004378407,0,0.3088970339999999,3000.0,6,0,1,0,0
62,0.0,0.010215404,0,0.16616018,10200.0,16,0,1,0,0
49,3.0,0.9999999,0,0.212510711,3500.0,4,0,1,0,0
50,2.0,0.10129554,1,0.4094120779999999,7500.0,15,0,2,0,1
58,1.0,0.9999999,0,0.610111592,4390.0,4,0,2,1,1
54,0.0,0.238872385,0,0.367601751,6166.0,18,0,1,0,0
48,3.0,0.030416862,0,0.222569413,11200.0,8,0,1,0,0
65,0.0,0.0001,0,0.25914817,5000.0,3,0,1,0,0
44,1.0,0.4305843579999999,0,0.796116505,6900.0,12,0,3,0,0
46,0.0,0.212192942,0,0.987493203,1838.0,8,0,1,0,0
31,0.0,0.873277702,0,0.293926518,4000.0,6,0,0,0,0
71,0.0,0.298900367,0,0.015596881,1666.0,1,0,0,0,0
61,0.0,0.53836973,0,0.547857143,13999.0,12,0,4,0,0
39,0.0,0.021409519,0,0.299824407,6833.0,16,0,1,0,0
49,2.0,0.922453877,0,0.808857809,5147.0,7,0,1,0,0
26,0.0,0.166629638,0,0.185089974,3500.0,6,0,0,0,0
73,1.0,0.085824788,0,0.258310121,5384.0,11,0,2,0,0
40,3.0,0.0001,0,0.0001,12500.0,5,0,0,0,0
37,0.0,0.302078573,0,0.314779271,3125.0,12,0,0,0,1
48,0.0,0.050539402,0,0.409402315,4232.0,6,0,1,0,0
32,1.0,0.80213684,1,0.4382647389999999,3595.0,8,0,1,0,0
43,0.0,0.08451691,0,0.114049219,18000.0,12,0,2,0,0
23,0.0,0.9999999,0,0.174330268,2500.0,2,0,0,0,1
48,0.0,0.221824687,0,0.411703857,6766.0,4,2,2,1,0
43,0.0,0.064393024,0,0.056736373,5833.0,3,0,0,0,0
60,2.0,0.02563718,0,0.551876742,6100.0,10,0,2,0,0
32,1.0,0.78287276,2,0.34326182,4800.0,14,0,0,0,0
77,0.0,0.05526694,0,0.291427143,4000.0,16,0,0,0,0
60,0.0,0.944819737,0,0.545379402,6048.0,17,0,2,0,0
29,1.0,0.932616367,1,0.179984072,3766.0,6,0,0,0,0
60,1.0,0.27951034,0,0.400963549,11000.0,13,0,2,0,0
56,0.0,0.0001,0,1.056369786,1773.0,8,0,2,0,0
68,1.0,0.208575309,0,0.213216502,2738.0,8,0,0,0,0
26,1.0,0.1471788869999999,0,0.1785714289999999,5711.0,5,0,1,0,0
39,2.0,0.8429063440000001,0,0.318170457,4000.0,4,0,0,0,0
41,3.0,0.999383344,2,0.940301468,10083.0,15,0,2,0,0
56,1.0,0.1602775119999999,0,0.486425339,1325.0,4,0,0,0,0
77,0.0,0.364443941,0,0.470804671,6250.0,13,0,3,0,0
60,2.0,0.13059347,0,0.129499723,10833.0,4,0,1,0,0
54,0.0,0.991190896,0,0.797387363,3750.0,5,0,3,0,0
66,0.0,0.333829273,0,0.304878049,5083.0,6,0,1,0,0
37,2.0,0.135346107,0,1.486950037,1340.0,8,0,1,0,0
64,0.0,0.007830463,0,0.605114096,6178.0,11,0,2,0,0
72,1.0,0.243471274,0,0.135569726,3606.0,2,0,0,0,0
48,0.0,0.115107914,0,0.075498761,7668.0,5,1,0,0,0
40,0.0,0.2439787839999999,0,0.45697965,2800.0,8,0,2,0,0
46,0.0,0.814275753,0,0.548150616,3000.0,8,0,0,0,0
50,2.0,0.15353847,0,0.4720086329999999,7412.0,10,0,2,0,0
60,0.0,0.150899002,1,0.1002999,3000.0,4,0,0,0,0
32,0.0,0.0245962879999999,0,0.273968934,7467.0,7,0,1,0,0
38,1.0,0.30284139,1,0.59404423,4566.0,19,0,1,0,0
55,0.0,0.98923353,0,0.113886114,1000.0,3,0,0,0,0
30,0.0,0.944893909,0,0.275189235,5944.0,7,0,0,0,0
50,0.0,0.132751699,0,0.125918704,13333.0,8,0,1,0,0
44,4.0,0.189770723,0,0.528577824,6700.0,11,0,2,0,0
61,1.0,0.373492571,0,0.44927343,7500.0,9,0,1,0,0
44,1.0,0.916527784,2,1.552023907,3680.0,19,0,1,0,0
60,3.0,0.0001,0,0.038464102,15000.0,17,0,0,0,0
76,0.0,0.309334557,1,1.667956157,1550.0,12,0,2,0,0
56,1.0,0.1130944219999999,0,0.3776230539999999,10340.0,14,0,2,0,0
50,1.0,0.0001,0,0.293395755,22000.0,12,0,2,0,0
47,2.0,0.045693406,0,0.322557976,11383.0,17,0,2,0,0
38,0.0,0.0001,0,0.102305021,3166.0,3,0,0,0,0
60,0.0,1.269550749,2,0.003072197,7160.0,1,0,0,0,0
74,0.0,0.3420805389999999,0,0.93890143,6644.0,13,0,5,0,0
48,1.0,0.961148407,1,0.3176364339999999,7750.0,5,0,2,0,0
43,3.0,0.076498938,0,353.5,1.0,10,0,0,0,0
54,0.0,0.3083282189999999,0,0.287832534,4585.0,7,0,2,0,0
39,1.0,0.9999999,0,0.221854305,7549.0,6,0,1,0,0
59,0.0,0.0001,1,0.224192645,5356.0,11,0,1,0,0
68,0.0,0.945669098,0,1.451612903,2510.0,8,0,2,0,0
23,0.0,0.990033223,0,0.1099633459999999,3000.0,2,0,0,0,0
38,0.0,1.022792023,1,0.028610824,2900.0,2,0,0,0,0
38,2.0,0.249340969,0,0.324632047,3600.0,6,0,0,0,0
71,0.0,0.046591232,0,0.390614562,5987.0,12,0,1,0,0
65,1.0,0.015098405,0,0.092534903,26000.0,12,0,1,0,0
51,0.0,0.137996124,0,0.531876791,5583.0,12,0,2,0,0
43,1.0,0.2090028169999999,0,0.296127977,5500.0,9,0,1,0,0
44,1.0,0.236836259,1,0.326094612,8518.0,6,0,1,0,0
57,2.0,0.0163612419999999,0,0.220898258,12000.0,24,0,1,0,0
72,0.0,0.085309168,0,0.452121751,4500.0,11,0,2,0,0
60,0.0,0.120641817,0,0.308935285,12500.0,14,0,1,0,0
51,3.0,0.0444315179999999,3,0.381402066,9000.0,14,0,2,0,0
59,0.0,0.022785951,0,0.2161051769999999,6084.0,5,0,1,0,0
53,0.0,0.425471819,0,0.3249891669999999,30000.0,11,0,2,0,0
46,0.0,0.90992804,4,0.570095534,4500.0,16,1,1,0,1
52,2.0,0.935709664,0,0.638155803,3144.0,8,0,1,0,0
33,2.0,0.9999999,0,0.037192561,5000.0,0,2,0,0,0
60,0.0,0.022127072,0,0.221613919,13333.0,13,0,2,0,0
52,0.0,0.013576401,0,0.404353642,8222.0,9,0,2,0,0
54,1.0,0.056557034,0,0.262365018,7500.0,8,0,1,0,0
26,1.0,0.9999999,0,0.211375865,1300.0,8,0,0,0,0
50,1.0,0.089143564,0,0.400882909,4756.0,15,0,2,0,0
54,0.0,0.183431131,0,0.235874848,6583.0,9,0,1,0,0
42,2.0,0.595800233,1,0.517901453,2820.0,4,0,1,0,0
57,0.0,0.944826172,0,0.531746032,10583.0,15,0,3,0,0
27,1.0,0.126516464,0,0.7700892859999999,3583.0,8,0,2,0,1
50,0.0,0.956690727,0,0.055145362,4333.0,5,4,0,0,1
67,1.0,0.5887747210000001,0,0.347972551,8014.0,7,1,1,0,0
54,1.0,0.990646442,0,0.231864918,10600.0,9,0,1,1,0
67,0.0,0.006488054,0,0.221670802,13298.0,7,0,2,0,0
79,0.0,0.237140558,0,0.225836217,4334.0,7,0,1,0,1
47,1.0,0.021569145,0,0.201133447,9351.0,14,0,2,0,0
47,4.0,0.064775203,0,0.1096890309999999,10000.0,17,0,1,0,0
52,0.0,0.801814976,2,0.38660809,6600.0,11,0,3,0,0
43,2.0,0.01340789,0,0.271430476,7500.0,7,0,1,0,0
47,2.0,0.0033645209999999,2,0.515787812,6333.0,17,0,3,0,0
83,0.0,0.031331318,0,0.011342533,35000.0,12,0,0,0,0
34,1.0,0.0001,0,0.388481536,7500.0,10,0,2,0,0
72,0.0,0.9999999,0,0.917082917,1000.0,4,0,0,0,0
45,3.0,0.314049587,0,0.14225437,4976.0,7,0,0,0,0
24,0.0,0.0001,0,0.0001,2083.0,1,0,0,0,0
35,0.0,0.004999719,0,1.152705061,4583.0,11,0,4,0,0
37,0.0,0.310761487,0,0.491215575,4211.0,6,0,1,0,0
29,0.0,0.915385577,3,0.191190253,3200.0,5,0,0,0,0
47,0.0,0.128244857,0,0.611915936,4900.0,8,0,1,0,0
43,4.0,0.9999999,0,0.0001,19791.0,0,0,0,0,0
37,1.0,0.625791403,1,0.159568086,5000.0,7,0,0,0,0
47,0.0,1.026389444,0,0.32041245,5236.0,4,0,1,0,0
38,3.0,0.01589936,0,0.363774221,5934.0,18,0,1,0,0
62,0.0,0.007749785,0,0.04179582,10000.0,9,0,0,0,0
57,0.0,0.0997290669999999,0,0.346474045,4083.0,3,1,0,0,0
54,0.0,0.03256349,0,0.0952318569999999,7633.0,4,0,1,0,0
48,0.0,0.066880483,0,0.00629874,3333.0,6,0,0,0,0
45,3.0,0.199745266,0,0.134310948,6000.0,14,0,0,0,0
33,0.0,0.0001,0,0.043632397,11000.0,15,11,0,0,0
63,0.0,0.268475296,0,0.406448991,7380.0,23,0,2,0,0
35,1.0,0.020514581,0,0.198771232,8300.0,8,0,1,0,0
44,2.0,0.654754126,2,0.7525382009999999,9750.0,8,0,4,0,0
44,1.0,0.062291435,0,0.8711796629999999,3500.0,22,0,2,0,0
56,2.0,0.045668215,0,0.336789901,4435.0,6,0,1,0,0
38,0.0,0.8281512059999999,0,0.101985431,7000.0,3,0,0,0,0
51,2.0,0.0407784989999999,1,0.004999,5000.0,4,0,0,0,0
68,0.0,0.024763978,0,1.5381319619999998,1166.0,9,0,2,0,0
65,0.0,0.257194585,0,0.460740913,8583.0,18,0,1,0,0
37,3.0,0.013618938,0,0.349051244,8800.0,9,0,2,0,0
51,0.0,0.0935310519999999,0,0.357074843,5250.0,10,0,1,0,0
46,2.0,0.032416522,0,0.451560092,10383.0,10,0,3,0,0
41,1.0,0.0001,0,0.355950693,9166.0,11,0,2,0,0
59,0.0,0.174719442,0,0.427206117,9416.0,24,0,0,0,0
39,2.0,0.7096733209999999,0,0.475536595,7500.0,11,0,1,0,0
74,0.0,0.07670429,0,0.111702128,751.0,5,0,0,0,0
43,1.0,0.7294541090000001,0,0.0550775909999999,12436.0,4,0,0,1,0
37,2.0,0.030815802,0,0.335278009,8398.0,11,0,1,0,0
52,1.0,0.6810331000000001,0,0.298069745,9376.0,12,0,2,0,0
61,0.0,0.133150213,0,0.225437467,13200.0,13,0,2,0,0
50,3.0,0.071986251,0,0.111368039,16000.0,16,0,2,0,0
65,0.0,0.62679107,0,0.0736013609999999,4700.0,2,0,0,0,0
77,0.0,0.038968381,0,0.0790400909999999,10500.0,19,0,1,0,0
47,1.0,0.1576570769999999,0,0.6045636320000001,4250.0,7,0,1,0,0
58,0.0,0.332659691,5,0.505785037,19100.0,16,0,3,0,0
49,0.0,0.518582134,0,0.260402882,6800.0,13,0,0,0,0
63,0.0,0.1578207469999999,0,0.362563581,9829.0,17,0,1,0,1
55,0.0,0.18836506,0,0.237850652,7592.0,9,0,2,0,0
83,0.0,0.004599847,0,0.00204499,1466.0,2,0,0,0,0
56,2.0,0.014198263,1,0.273041648,6650.0,7,0,1,0,0
33,0.0,0.591723714,0,0.639636364,5499.0,6,0,1,0,1
71,0.0,0.035830825,0,1466.0,0.0001,10,0,2,0,0
55,0.0,0.0137847919999999,0,0.385286871,14204.0,16,0,4,0,0
51,3.0,0.407310995,0,1.264612596,6620.0,23,0,9,0,1
39,0.0,0.125409371,0,0.451322607,11000.0,10,0,2,0,0
50,0.0,0.4142136839999999,0,0.152988232,13000.0,6,0,1,0,0
32,0.0,0.7332730409999999,0,0.34849059,7916.0,10,0,0,0,0
40,0.0,0.059235275,0,0.354751306,5166.0,5,0,1,0,0
64,0.0,0.075165831,0,0.241447605,5553.0,8,0,1,0,0
44,0.0,0.137541595,0,0.020020188,5943.0,6,0,0,0,0
38,0.0,0.054806178,0,0.322887453,8200.0,7,0,2,0,0
46,2.0,0.089647759,0,0.2279154239999999,7708.0,5,0,1,0,0
69,0.0,0.847472151,0,0.455298993,1688.0,3,1,1,0,0
47,2.0,0.100863305,1,0.4588807279999999,9666.0,11,0,2,0,0
60,2.0,0.0001,0,0.4317841079999999,2000.0,3,0,1,2,0
42,1.0,0.5694119000000001,0,0.420688933,9550.0,17,0,3,0,0
46,0.0,0.0001,0,0.31307477,2500.0,6,0,1,0,0
36,2.0,0.892222077,0,0.377007935,5166.0,5,0,1,0,0
63,1.0,0.121834822,0,0.399915182,7073.0,13,0,1,0,0
51,3.0,0.9999999,1,0.117840309,7000.0,1,3,0,0,0
43,0.0,0.183069882,0,0.144838046,9230.0,6,0,1,0,0
49,2.0,0.125580758,0,0.69945179,3100.0,11,0,1,0,0
64,0.0,0.545021698,0,1.199928597,2800.0,23,1,1,0,1
34,1.0,0.0001,0,0.314448941,4200.0,4,0,1,0,0
63,0.0,0.001023337,0,0.000166639,6000.0,5,0,0,0,0
41,2.0,0.196718341,0,0.297175706,4000.0,13,0,1,0,0
61,3.0,0.0142332969999999,0,0.00230521,4337.0,3,0,0,0,0
55,1.0,0.013948916,0,0.019808581,21000.0,5,0,0,0,0
70,0.0,0.007502644,0,0.023990404,2500.0,12,0,1,0,0
68,1.0,0.051601285,0,1.3862045980000002,3000.0,14,0,4,0,0
45,1.0,0.192386382,0,0.240740741,5291.0,12,0,1,0,0
47,2.0,0.55746007,3,0.393866216,4140.0,9,0,2,0,1
62,0.0,0.0529772259999999,0,0.344618242,14000.0,16,1,1,0,0
50,2.0,0.192356588,0,0.337653973,12420.0,16,0,2,0,0
51,0.0,0.046233393,0,0.29671347,6480.0,13,0,1,0,0
29,0.0,0.454291879,0,0.281943611,5000.0,6,0,0,1,0
59,0.0,0.480590733,1,0.39940015,4000.0,12,0,0,0,0
46,2.0,0.0806561859999999,0,0.595675541,8000.0,9,0,3,0,0
49,2.0,0.420383355,0,0.286937045,12500.0,12,0,2,0,0
33,0.0,0.9999999,0,1.122232064,1128.0,1,1,1,0,0
51,0.0,0.406335226,0,0.445344567,9257.0,13,0,2,0,0
55,0.0,0.13291126,0,0.251687078,4000.0,9,0,1,0,0
58,0.0,0.087233683,0,0.081758422,2433.0,12,0,0,0,0
64,1.0,0.9999999,0,0.1945530539999999,14833.0,6,0,1,0,0
62,0.0,0.428323561,0,0.272504356,15496.0,13,0,1,0,0
59,0.0,0.32634982,0,0.314109166,3883.0,8,0,0,0,0
46,0.0,0.042798288,0,4052.0,0.0001,10,0,2,0,0
79,0.0,0.012288048,0,0.0239920029999999,3000.0,5,0,0,0,0
88,0.0,0.001399944,0,0.0061688999999999,4700.0,9,0,0,0,0
47,0.0,0.006571878,0,0.302479717,8750.0,13,0,1,0,0
54,2.0,0.21534722,1,0.189562088,5000.0,8,0,1,0,0
47,0.0,0.005164417,0,0.7431795459999999,7000.0,21,0,2,0,0
42,0.0,0.187620217,1,0.205752603,5666.0,13,0,0,0,0
77,0.0,0.085905573,0,0.0478049709999999,10500.0,7,0,0,0,0
50,2.0,0.73215119,0,0.574994,4166.0,3,0,2,0,0
55,1.0,0.101934315,0,0.181896108,5832.0,4,0,1,0,0
67,1.0,0.010490837,0,0.256912653,5460.0,14,0,1,0,0
53,0.0,0.179225721,0,0.18996209,12133.0,15,0,2,0,0
54,0.0,0.042508258,0,0.2634902939999999,10766.0,9,0,2,0,0
54,0.0,0.015170898,0,0.251607143,5599.0,8,0,1,0,0
53,4.0,0.714607337,3,0.292598201,11226.0,12,0,1,2,1
30,0.0,0.0001,0,0.0059988,3333.0,3,0,0,0,0
63,1.0,0.0252958829999999,0,0.262962664,12400.0,8,0,2,0,0
44,1.0,0.491120154,0,0.6800914020000001,3500.0,14,0,1,0,0
51,0.0,0.074616596,0,0.2961672469999999,6600.0,13,0,1,0,0
